sample_id,regime,p1,p2,p3,p4,noise_type,noise_level,h1,h2,h3,h4,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,co11,co12,co13,co14,co15,co16
64,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,0.5,0.3112011083875093,0.15410849408504743,0.16231482468293723,0.372375572844506,0.08272727272727273,0.04358585858585859,0.04393939393939394,0.12166666666666667,0.0453030303030303,0.020555555555555556,0.021464646464646464,0.057323232323232325,0.045909090909090906,0.021262626262626264,0.02378787878787879,0.06166666666666667,0.11863636363636364,0.05929292929292929,0.06272727272727273,0.17015151515151516
65,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,0.5,0.30524064171122994,0.1627807486631016,0.15497326203208556,0.3770053475935829,0.08242424242424243,0.042272727272727274,0.04156565656565656,0.1195959595959596,0.04454545454545455,0.02282828282828283,0.02070707070707071,0.06388888888888888,0.03974747474747475,0.022373737373737372,0.021616161616161617,0.06080808080808081,0.1190909090909091,0.06444444444444444,0.06060606060606061,0.1734848484848485
66,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,0.5,0.3106223175965665,0.15010729613733906,0.16255364806866954,0.3767167381974249,0.08313131313131313,0.041767676767676766,0.04606060606060606,0.11848484848484848,0.03949494949494949,0.019797979797979797,0.020808080808080807,0.06,0.04308080808080808,0.021515151515151515,0.022676767676767677,0.06414141414141414,0.12343434343434344,0.05696969696969697,0.06191919191919192,0.17671717171717172
67,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,0.5,0.30756946662408174,0.15820291706590014,0.15830937932502928,0.37591823698498883,0.08222222222222222,0.042676767676767674,0.04181818181818182,0.12237373737373737,0.04323232323232323,0.02196969696969697,0.02202020202020202,0.06116161616161616,0.043434343434343436,0.021717171717171718,0.020858585858585858,0.06257575757575758,0.11914141414141415,0.06257575757575758,0.06393939393939393,0.16828282828282828
68,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,0.5,0.31339457380901514,0.15456099124118777,0.15904721213415937,0.3729972228156377,0.08323232323232323,0.0445959595959596,0.04257575757575757,0.12308080808080808,0.04414141414141414,0.02131313131313131,0.021262626262626264,0.05818181818181818,0.04297979797979798,0.020757575757575756,0.023737373737373738,0.061414141414141414,0.12333333333333334,0.05828282828282828,0.06116161616161616,0.16994949494949496
69,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,0.5,0.30978086584714054,0.16290753607696418,0.15745590593265632,0.36985569214323893,0.08207070707070707,0.04560606060606061,0.042676767676767674,0.11944444444444445,0.0451010101010101,0.022222222222222223,0.023484848484848483,0.06166666666666667,0.042373737373737376,0.02414141414141414,0.021161616161616163,0.05954545454545455,0.12045454545454545,0.060404040404040404,0.060454545454545455,0.1691919191919192
70,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.3602391629297459,0.38244714926329276,0.15278667520819988,0.10452701259876147,0.1151010101010101,0.12171717171717172,0.04772727272727273,0.05313131313131313,0.12247474747474747,0.12444444444444444,0.051565656565656565,0.0597979797979798,0.04782828282828283,0.053282828282828286,0.019444444444444445,0.022424242424242423,0.05232323232323232,0.058787878787878785,0.02383838383838384,0.026111111111111113
71,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.35891983840102065,0.3808207527110355,0.15149904316393792,0.10876036572400595,0.1143939393939394,0.12166666666666667,0.04762626262626263,0.05393939393939394,0.12025252525252525,0.12808080808080807,0.05196969696969697,0.057828282828282826,0.0496969696969697,0.04974747474747475,0.018585858585858588,0.024242424242424242,0.05333333333333334,0.058737373737373734,0.02414141414141414,0.025757575757575757
72,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.35695229964784975,0.3765873439334116,0.15313200298794152,0.11332835343079714,0.11202020202020202,0.11782828282828282,0.04702020202020202,0.05792929292929293,0.11762626262626262,0.12515151515151515,0.05035353535353535,0.059494949494949496,0.04787878787878788,0.05090909090909091,0.02181818181818182,0.02297979797979798,0.056717171717171715,0.059393939393939395,0.02419191919191919,0.028686868686868688
73,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.360710084482943,0.378462196556518,0.15837878301785904,0.10244893594267993,0.11262626262626263,0.12025252525252525,0.04914141414141414,0.05505050505050505,0.11843434343434343,0.1257070707070707,0.05171717171717172,0.057828282828282826,0.05065656565656566,0.05070707070707071,0.023282828282828284,0.023686868686868687,0.05595959595959596,0.05651515151515152,0.02383838383838384,0.024595959595959595
74,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.3494876174210077,0.38439368061485907,0.15691716481639625,0.10920153714773698,0.10914141414141414,0.11762626262626262,0.04717171717171717,0.053737373737373736,0.11696969696969697,0.1305050505050505,0.05409090909090909,0.05848484848484849,0.04686868686868687,0.052676767676767676,0.021414141414141413,0.025656565656565655,0.054242424242424245,0.059343434343434344,0.02409090909090909,0.02797979797979798
75,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.36471341658661544,0.3730387447966699,0.15572633151883872,0.10652150709787597,0.11358585858585858,0.12181818181818181,0.04984848484848485,0.05651515151515152,0.12156565656565657,0.11944444444444445,0.05232323232323232,0.05611111111111111,0.04919191919191919,0.05090909090909091,0.02090909090909091,0.024595959595959595,0.05712121212121212,0.057323232323232325,0.023181818181818182,0.025555555555555557
76,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.3546876662764712,0.381291901670746,0.15664573800148984,0.10737469405129296,0.11176767676767677,0.11878787878787879,0.04722222222222222,0.05555555555555555,0.11964646464646464,0.12873737373737373,0.053686868686868686,0.056767676767676765,0.04727272727272727,0.05444444444444444,0.021717171717171718,0.02308080808080808,0.05494949494949495,0.056363636363636366,0.024595959595959595,0.025404040404040405
77,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.3587827015483182,0.37875066737853713,0.15461825947677524,0.10784837159636947,0.11171717171717171,0.11969696969696969,0.049595959595959596,0.05505050505050505,0.12015151515151515,0.12282828282828283,0.05146464646464646,0.06,0.04863636363636364,0.052222222222222225,0.020505050505050505,0.023232323232323233,0.05555555555555555,0.059848484848484845,0.023434343434343436,0.026060606060606062
78,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.36672362238359674,0.3745194361384024,0.1478000854335754,0.11095685604442546,0.11853535353535354,0.11797979797979798,0.046464646464646465,0.0597979797979798,0.11712121212121213,0.1254040404040404,0.050050505050505054,0.05853535353535354,0.048434343434343434,0.04818181818181818,0.019747474747474746,0.02207070707070707,0.05924242424242424,0.05898989898989899,0.022171717171717172,0.02727272727272727
79,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,0.5,0.366009589770911,0.3676078849227491,0.16110815130527437,0.10527437400106553,0.11914141414141415,0.1193939393939394,0.050101010101010104,0.05484848484848485,0.1195959595959596,0.11727272727272728,0.052626262626262625,0.05454545454545454,0.050606060606060606,0.05207070707070707,0.02393939393939394,0.0252020202020202,0.054242424242424245,0.056313131313131315,0.02494949494949495,0.02515151515151515
80,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.13520382230354783,0.3582393005997764,0.35417302022974484,0.15238385686693098,0.01797979797979798,0.04777777777777778,0.04555555555555556,0.021868686868686867,0.04707070707070707,0.12449494949494949,0.12191919191919191,0.05863636363636364,0.04505050505050505,0.12257575757575757,0.12464646464646464,0.05641414141414142,0.02308080808080808,0.05762626262626263,0.05616161616161616,0.02914141414141414
81,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.13013002844372207,0.3584924827305973,0.35402275497765134,0.15735473384802925,0.018030303030303032,0.045808080808080805,0.042676767676767674,0.021363636363636362,0.04525252525252525,0.12328282828282829,0.12207070707070707,0.06237373737373737,0.043333333333333335,0.12222222222222222,0.12247474747474747,0.06015151515151515,0.021363636363636362,0.061969696969696966,0.060909090909090906,0.026717171717171716
82,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.1291797946945828,0.36904156926516923,0.353796117491615,0.14798251854863298,0.016717171717171717,0.046363636363636364,0.043686868686868684,0.02025252525252525,0.04656565656565657,0.13287878787878787,0.1256060606060606,0.05792929292929293,0.04297979797979798,0.1254040404040404,0.12191919191919191,0.05787878787878788,0.020606060606060607,0.05803030303030303,0.057272727272727274,0.02590909090909091
83,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.1359836901121305,0.35667686034658513,0.35382262996941893,0.15351681957186544,0.01696969696969697,0.04792929292929293,0.045404040404040405,0.022626262626262626,0.04727272727272727,0.12333333333333334,0.1205050505050505,0.059343434343434344,0.04555555555555556,0.12161616161616162,0.12101010101010101,0.05919191919191919,0.023585858585858585,0.05707070707070707,0.0603030303030303,0.028282828282828285
84,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.12763144513373334,0.3685548662666531,0.3550289840333571,0.14878470456625648,0.01686868686868687,0.044747474747474744,0.042272727272727274,0.021666666666666667,0.04555555555555556,0.13196969696969696,0.12661616161616163,0.05808080808080808,0.04398989898989899,0.12575757575757576,0.12237373737373737,0.056818181818181816,0.01914141414141414,0.05994949494949495,0.05787878787878788,0.026313131313131313
85,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.14153344873230833,0.3559718969555035,0.34772426433153447,0.1547703899806537,0.018636363636363635,0.04939393939393939,0.04888888888888889,0.02212121212121212,0.04621212121212121,0.12136363636363637,0.12171717171717172,0.060353535353535354,0.04924242424242424,0.12207070707070707,0.11166666666666666,0.058838383838383836,0.025050505050505052,0.05696969696969697,0.05929292929292929,0.028181818181818183
86,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.13263543042992174,0.35623538977538366,0.35948775282040857,0.151641426974286,0.018030303030303032,0.04464646464646465,0.04666666666666667,0.021262626262626264,0.04696969696969697,0.12025252525252525,0.12464646464646464,0.05848484848484849,0.04525252525252525,0.12702020202020203,0.12444444444444444,0.057272727272727274,0.020303030303030302,0.05909090909090909,0.05792929292929293,0.02772727272727273
87,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.1327767029834029,0.35627736483046535,0.3625903675796762,0.14835556460645555,0.017222222222222222,0.04494949494949495,0.04671717171717172,0.021414141414141413,0.045353535353535354,0.12257575757575757,0.12474747474747475,0.05752525252525253,0.04696969696969697,0.12393939393939393,0.12767676767676767,0.05707070707070707,0.020555555555555556,0.05863636363636364,0.05686868686868687,0.027777777777777776
88,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.12976711074951694,0.36052069561680056,0.3610291874300824,0.14868300620360012,0.01601010101010101,0.04494949494949495,0.04616161616161616,0.020353535353535353,0.04681818181818182,0.12838383838383838,0.12348484848484849,0.05515151515151515,0.045858585858585856,0.12247474747474747,0.12712121212121213,0.06015151515151515,0.01919191919191919,0.05853535353535354,0.05813131313131313,0.02722222222222222
89,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,0.5,0.12672035885411356,0.36741767764298094,0.36089305739626876,0.14496890610663676,0.014343434343434344,0.043434343434343436,0.04575757575757576,0.020606060606060607,0.04494949494949495,0.13242424242424242,0.12636363636363637,0.05661616161616161,0.04454545454545455,0.12858585858585858,0.12318181818181818,0.05787878787878788,0.020454545454545454,0.05585858585858586,0.058737373737373734,0.026262626262626262
90,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.13208697419223736,0.30969315179841495,0.1934566145092461,0.3647632595001016,0.01494949494949495,0.039242424242424245,0.024646464646464646,0.05106060606060606,0.038181818181818185,0.09303030303030303,0.0597979797979798,0.1143939393939394,0.025707070707070706,0.05792929292929293,0.03439393939393939,0.07207070707070708,0.051111111111111114,0.11444444444444445,0.07166666666666667,0.13737373737373737
91,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.13930095509042878,0.30918512497459866,0.19254216622637677,0.3589717537085958,0.02005050505050505,0.042676767676767674,0.025555555555555557,0.04868686868686869,0.04111111111111111,0.09398989898989898,0.05580808080808081,0.11308080808080809,0.026262626262626262,0.056666666666666664,0.037676767676767677,0.06883838383838384,0.04984848484848485,0.11156565656565656,0.0696969696969697,0.1384848484848485
92,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.13748984565393987,0.3199634443541836,0.18602761982128352,0.356519090170593,0.01924242424242424,0.040606060606060604,0.023383838383838385,0.051565656565656565,0.04454545454545455,0.10126262626262626,0.056313131313131315,0.11303030303030304,0.024292929292929293,0.05863636363636364,0.03409090909090909,0.06641414141414141,0.04702020202020202,0.11444444444444445,0.06964646464646465,0.13550505050505052
93,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.1340384419810841,0.3132309569815926,0.2032950269500661,0.3494355740872572,0.01606060606060606,0.04242424242424243,0.026616161616161618,0.046414141414141415,0.041717171717171715,0.09348484848484849,0.062474747474747475,0.11065656565656566,0.02616161616161616,0.06343434343434344,0.03873737373737374,0.07171717171717172,0.04787878787878788,0.1087878787878788,0.07222222222222222,0.13121212121212122
94,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.1326197757390418,0.3166156982670744,0.1982670744138634,0.3524974515800204,0.016717171717171717,0.042727272727272725,0.022929292929292928,0.04782828282828283,0.03797979797979798,0.09782828282828283,0.06126262626262626,0.11338383838383838,0.02590909090909091,0.057272727272727274,0.03782828282828283,0.07348484848484849,0.049595959595959596,0.11262626262626263,0.07262626262626262,0.13
95,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.1350718141998574,0.3107874095955995,0.1953753692574106,0.35876540694713255,0.016313131313131314,0.04318181818181818,0.02409090909090909,0.049494949494949494,0.04202020202020202,0.09176767676767676,0.057777777777777775,0.11348484848484848,0.024494949494949497,0.056363636363636366,0.037575757575757575,0.07308080808080808,0.050050505050505054,0.11378787878787879,0.07232323232323232,0.1341919191919192
96,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.13026703218600874,0.3148542999289268,0.19991877347954107,0.3549598944055234,0.016616161616161616,0.04101010101010101,0.02383838383838384,0.046515151515151516,0.03904040404040404,0.09762626262626263,0.06101010101010101,0.11272727272727273,0.02696969696969697,0.05818181818181818,0.038636363636363635,0.07252525252525252,0.04550505050505051,0.11343434343434343,0.07308080808080808,0.13328282828282828
97,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.1312557100801949,0.3189523906202416,0.19561465841031367,0.35417724088924984,0.01712121212121212,0.03954545454545454,0.023989898989898988,0.04818181818181818,0.042272727272727274,0.09707070707070707,0.060505050505050506,0.11464646464646465,0.023686868686868687,0.06116161616161616,0.03792929292929293,0.07025252525252525,0.04621212121212121,0.11616161616161616,0.0705050505050505,0.13075757575757577
98,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.13008130081300814,0.3123983739837398,0.19705284552845528,0.36046747967479675,0.01611111111111111,0.039141414141414144,0.024747474747474747,0.04803030303030303,0.03878787878787879,0.09444444444444444,0.05924242424242424,0.11505050505050506,0.02313131313131313,0.05954545454545455,0.03944444444444444,0.07176767676767677,0.0498989898989899,0.11363636363636363,0.07085858585858586,0.13616161616161615
99,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,0.5,0.1321348771074548,0.31058297785902905,0.193682713792403,0.36359943124111316,0.017323232323232324,0.042373737373737376,0.022424242424242423,0.04818181818181818,0.04181818181818182,0.09323232323232324,0.05929292929292929,0.11166666666666666,0.024343434343434344,0.05964646464646465,0.03782828282828283,0.06863636363636363,0.04656565656565657,0.11055555555555556,0.07136363636363637,0.14474747474747474
100,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.08661177188167124,0.15055403070041679,0.35996746975703975,0.4028667276608722,0.006868686868686869,0.011717171717171718,0.029747474747474748,0.03681818181818182,0.013787878787878788,0.020303030303030302,0.05282828282828283,0.06111111111111111,0.030202020202020202,0.05308080808080808,0.12651515151515152,0.14393939393939395,0.03419191919191919,0.06303030303030303,0.1451010101010101,0.17075757575757575
101,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.08320618451836029,0.1469840301088394,0.36161122978333843,0.4081985555894619,0.0065151515151515155,0.01207070707070707,0.028535353535353535,0.0346969696969697,0.011363636363636364,0.019848484848484848,0.052575757575757574,0.06070707070707071,0.0301010101010101,0.0504040404040404,0.12646464646464647,0.14873737373737372,0.03378787878787879,0.06227272727272727,0.1481818181818182,0.17373737373737375
102,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.0823278921220724,0.1439724221839197,0.3574977187468316,0.4162019669471763,0.0065656565656565654,0.011515151515151515,0.028888888888888888,0.03414141414141414,0.010404040404040403,0.02106060606060606,0.05126262626262626,0.05954545454545455,0.029242424242424243,0.049595959595959596,0.12434343434343434,0.14929292929292928,0.0354040404040404,0.059848484848484845,0.1483838383838384,0.1805050505050505
103,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.08505653458286645,0.15615768564734644,0.35693185290822044,0.4018539268615667,0.006717171717171717,0.014090909090909091,0.027171717171717173,0.035606060606060606,0.013383838383838383,0.02585858585858586,0.053232323232323235,0.06111111111111111,0.028484848484848484,0.05131313131313131,0.12373737373737374,0.14636363636363636,0.035,0.06217171717171717,0.14616161616161616,0.1695959595959596
104,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.08610885458976442,0.1492688870836718,0.35794069861900896,0.4066815597075548,0.007222222222222222,0.01308080808080808,0.030404040404040406,0.03398989898989899,0.013232323232323233,0.021666666666666667,0.051111111111111114,0.06106060606060606,0.027676767676767678,0.05242424242424242,0.12595959595959597,0.1462121212121212,0.036464646464646464,0.06015151515151515,0.14525252525252524,0.1740909090909091
105,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.08808290155440414,0.1470080260083308,0.3545666971451793,0.4103423752920857,0.007222222222222222,0.011666666666666667,0.03202020202020202,0.03575757575757576,0.013636363636363636,0.02202020202020202,0.04868686868686869,0.060505050505050506,0.028838383838383837,0.051666666666666666,0.11984848484848484,0.14863636363636365,0.03671717171717172,0.05893939393939394,0.14888888888888888,0.17494949494949494
106,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.08437531767815391,0.15116397275592153,0.3583409576090271,0.4061197519568974,0.006111111111111111,0.012777777777777779,0.028838383838383837,0.03535353535353535,0.01292929292929293,0.021919191919191918,0.05186868686868687,0.061414141414141414,0.030353535353535355,0.05237373737373737,0.12308080808080808,0.14732323232323233,0.03388888888888889,0.06095959595959596,0.1483838383838384,0.17242424242424242
107,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.09047522339561333,0.14480097481722176,0.3652518277822908,0.3994719740048741,0.007676767676767677,0.012777777777777779,0.03277777777777778,0.03575757575757576,0.012272727272727272,0.020202020202020204,0.05287878787878788,0.057323232323232325,0.03116161616161616,0.05146464646464646,0.12934343434343434,0.14767676767676768,0.037676767676767677,0.058333333333333334,0.1448989898989899,0.16777777777777778
108,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.08455136012992286,0.15428339423467316,0.3553593179049939,0.4058059277304101,0.006767676767676768,0.012323232323232323,0.028282828282828285,0.03595959595959596,0.012626262626262626,0.023232323232323233,0.05343434343434343,0.06257575757575758,0.027878787878787878,0.053636363636363635,0.12126262626262627,0.14691919191919192,0.03580808080808081,0.06272727272727273,0.14727272727272728,0.1692929292929293
109,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,0.5,0.08898606732431608,0.14990338655547647,0.354723888945388,0.4063866571748195,0.007070707070707071,0.013737373737373737,0.0301010101010101,0.03636363636363636,0.013333333333333334,0.020404040404040404,0.04939393939393939,0.06434343434343434,0.0297979797979798,0.05095959595959596,0.12484848484848485,0.14297979797979798,0.03747474747474747,0.06252525252525253,0.14404040404040405,0.17262626262626263
110,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.11921672077922078,0.2749594155844156,0.29778814935064934,0.3080357142857143,0.014292929292929293,0.03166666666666667,0.03373737373737374,0.03808080808080808,0.03196969696969697,0.07373737373737374,0.0803030303030303,0.08515151515151514,0.034494949494949495,0.07914141414141414,0.08767676767676767,0.09212121212121212,0.037121212121212124,0.08601010101010101,0.09191919191919191,0.10257575757575757
111,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.12404677173360447,0.27402135231316727,0.3048296898830707,0.2971021860701576,0.016262626262626263,0.034444444444444444,0.035454545454545454,0.03595959595959596,0.03126262626262626,0.07186868686868687,0.08050505050505051,0.08601010101010101,0.03686868686868687,0.08222222222222222,0.0891919191919192,0.09222222222222222,0.038131313131313134,0.08040404040404041,0.09494949494949495,0.09424242424242424
112,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.11580229371764944,0.2693595859129199,0.3127981325484624,0.30203998782096825,0.012777777777777779,0.03,0.03696969696969697,0.03398989898989899,0.0301010101010101,0.0707070707070707,0.0846969696969697,0.08025252525252526,0.03388888888888889,0.08095959595959595,0.09434343434343434,0.09878787878787879,0.03737373737373737,0.08383838383838384,0.09212121212121212,0.09919191919191919
113,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.11963034426728952,0.2728749873057784,0.3017162587590129,0.30577840966791914,0.014393939393939395,0.0301010101010101,0.03434343434343434,0.03893939393939394,0.03227272727272727,0.07186868686868687,0.08116161616161616,0.08333333333333333,0.03368686868686869,0.07994949494949495,0.0898989898989899,0.09373737373737374,0.03772727272727273,0.08676767676767677,0.09191919191919191,0.0998989898989899
114,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.11526353204021529,0.2726718797603331,0.31095765207677467,0.30110693612267697,0.012222222222222223,0.028686868686868688,0.03439393939393939,0.038181818181818185,0.031464646464646466,0.07171717171717172,0.08171717171717172,0.08378787878787879,0.03262626262626263,0.08434343434343435,0.09595959595959595,0.09343434343434344,0.03671717171717172,0.08353535353535353,0.09419191919191919,0.09702020202020202
115,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.12055657119642495,0.2713792403006297,0.304895388990453,0.30316879951249237,0.013131313131313131,0.030757575757575758,0.036565656565656565,0.03803030303030303,0.029696969696969697,0.073989898989899,0.08323232323232323,0.08050505050505051,0.03702020202020202,0.0802020202020202,0.08767676767676767,0.09560606060606061,0.03898989898989899,0.08292929292929294,0.09267676767676768,0.09898989898989899
116,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.11439039283533482,0.2752900468145736,0.3053124363932424,0.3050071239568492,0.01292929292929293,0.028181818181818183,0.03267676767676768,0.03828282828282828,0.030656565656565656,0.07606060606060606,0.07919191919191919,0.0848989898989899,0.03393939393939394,0.07782828282828283,0.09156565656565657,0.09580808080808081,0.0348989898989899,0.08843434343434343,0.09646464646464646,0.09818181818181818
117,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.11347229283172344,0.27269954245043215,0.3056431113370615,0.3081850533807829,0.013787878787878788,0.028383838383838383,0.032929292929292926,0.03611111111111111,0.029646464646464647,0.0706060606060606,0.08161616161616161,0.08641414141414142,0.03373737373737374,0.08085858585858585,0.09196969696969697,0.09449494949494949,0.034545454545454546,0.08782828282828282,0.09464646464646465,0.10242424242424242
118,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.11264601320467242,0.2759776536312849,0.3112239715591671,0.3001523616048756,0.01207070707070707,0.02808080808080808,0.037070707070707073,0.03409090909090909,0.031464646464646466,0.07383838383838384,0.08141414141414141,0.08409090909090909,0.034494949494949495,0.08393939393939394,0.09136363636363637,0.09676767676767677,0.03272727272727273,0.08616161616161616,0.09616161616161616,0.09626262626262626
119,class1_light,0.1,0.3,0.3,0.3,gaussian,0.5,0.11756935270805813,0.27619144395894724,0.30433898994004677,0.30190021339294787,0.012373737373737374,0.031313131313131314,0.0346969696969697,0.03797979797979798,0.033535353535353536,0.07333333333333333,0.08207070707070707,0.08232323232323233,0.03308080808080808,0.08151515151515151,0.08974747474747474,0.0947979797979798,0.03671717171717172,0.0854040404040404,0.09318181818181819,0.09792929292929294
120,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.23224244975270966,0.17415552983268442,0.2835946543196885,0.3100073660949174,0.048434343434343434,0.03732323232323232,0.0597979797979798,0.07580808080808081,0.035555555555555556,0.02601010101010101,0.04505050505050505,0.05818181818181818,0.06232323232323232,0.04419191919191919,0.07292929292929293,0.09005050505050505,0.07439393939393939,0.05792929292929293,0.09196969696969697,0.12005050505050505
121,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.2321841496741644,0.16523018709270548,0.2829514399831827,0.31963422324994745,0.04964646464646465,0.03525252525252525,0.0596969696969697,0.07626262626262627,0.03318181818181818,0.023989898989898988,0.043838383838383836,0.05616161616161616,0.05914141414141414,0.04111111111111111,0.07252525252525252,0.0961111111111111,0.07823232323232324,0.056767676767676765,0.09292929292929293,0.12515151515151515
122,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.22797055730809673,0.17287066246056781,0.28391167192429023,0.3152471083070452,0.045808080808080805,0.0345959595959596,0.05964646464646465,0.07671717171717171,0.03742424242424242,0.027171717171717173,0.04186868686868687,0.05762626262626263,0.060404040404040404,0.042727272727272725,0.07262626262626262,0.09429292929292929,0.07323232323232323,0.05954545454545455,0.09580808080808081,0.1205050505050505
123,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.22208228379513015,0.17075986565911,0.29324097397145255,0.3139168765743073,0.044292929292929294,0.03535353535353535,0.05767676767676767,0.07353535353535354,0.035,0.025555555555555557,0.04570707070707071,0.056262626262626264,0.058333333333333334,0.044848484848484846,0.07818181818181819,0.09823232323232323,0.07424242424242425,0.05646464646464647,0.09752525252525253,0.11878787878787879
124,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.23995371344414054,0.16263412581527456,0.2801388596675784,0.3172733010730065,0.05186868686868687,0.03611111111111111,0.060454545454545455,0.0795959595959596,0.03838383838383838,0.023282828282828284,0.039646464646464645,0.053585858585858584,0.06126262626262626,0.041767676767676766,0.07227272727272727,0.09095959595959596,0.07656565656565656,0.05353535353535353,0.09404040404040404,0.12666666666666668
125,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.226472757930235,0.17283169986299926,0.2825376752028665,0.31815786700389925,0.04803030303030303,0.03636363636363636,0.05691919191919192,0.07383838383838384,0.03580808080808081,0.026616161616161618,0.04505050505050505,0.056363636363636366,0.056767676767676765,0.043282828282828284,0.07090909090909091,0.09696969696969697,0.07434343434343435,0.05787878787878788,0.09505050505050505,0.1258080808080808
126,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.2231335436382755,0.17108307045215562,0.2932702418506835,0.31251314405888536,0.045,0.03429292929292929,0.05828282828282828,0.07469696969696969,0.03525252525252525,0.026818181818181817,0.04505050505050505,0.05580808080808081,0.059393939393939395,0.044848484848484846,0.07848484848484849,0.09575757575757576,0.07267676767676767,0.05686868686868687,0.09681818181818182,0.11994949494949494
127,class2_light,0.3,0.1,0.3,0.3,gaussian,0.5,0.2274781877430884,0.17134447598023758,0.28403237674760856,0.31714495952906546,0.047979797979797977,0.0345959595959596,0.05747474747474748,0.07590909090909091,0.033434343434343435,0.027575757575757576,0.044393939393939395,0.05787878787878788,0.05914141414141414,0.044747474747474744,0.07368686868686869,0.09313131313131313,0.07565656565656566,0.05616161616161616,0.09449494949494949,0.12373737373737374
