sample_id,regime,p1,p2,p3,p4,noise_type,noise_level,h1,h2,h3,h4,co01,co02,co03,co04,co05,co06,co07,co08,co09,co10,co11,co12,co13,co14,co15,co16
64,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,1.5,0.1881914381914382,0.20683020683020684,0.21428571428571427,0.3906926406926407,0.024646464646464646,0.02585858585858586,0.027626262626262627,0.07782828282828283,0.02696969696969697,0.02898989898989899,0.030555555555555555,0.08555555555555555,0.0248989898989899,0.03090909090909091,0.03262626262626263,0.08974747474747474,0.08015151515151515,0.08651515151515152,0.08712121212121213,0.24
65,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,1.5,0.1791385948026949,0.2115014436958614,0.21005774783445622,0.3993022136669875,0.021717171717171718,0.02702020202020202,0.024797979797979798,0.0752020202020202,0.026262626262626262,0.0297979797979798,0.031868686868686866,0.08803030303030303,0.024696969696969696,0.03085858585858586,0.0297979797979798,0.0890909090909091,0.07641414141414142,0.08808080808080808,0.08772727272727272,0.24863636363636363
66,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,1.5,0.18398943831012962,0.21015362457993278,0.2071531445031205,0.3987037926068171,0.022323232323232325,0.026060606060606062,0.027323232323232322,0.07762626262626263,0.027525252525252526,0.030252525252525253,0.029747474747474748,0.08707070707070708,0.027575757575757576,0.03106060606060606,0.02893939393939394,0.08545454545454545,0.07575757575757576,0.08782828282828282,0.08666666666666667,0.24878787878787878
67,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,1.5,0.1808729295127554,0.21569338653125378,0.2132752992383025,0.3901583847176883,0.02176767676767677,0.026313131313131313,0.025505050505050506,0.07575757575757576,0.029393939393939392,0.03106060606060606,0.031414141414141415,0.08676767676767677,0.025404040404040405,0.030656565656565656,0.03277777777777778,0.08762626262626262,0.07313131313131313,0.0902020202020202,0.08641414141414142,0.2458080808080808
68,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,1.5,0.1906999156728105,0.21202264787375016,0.20937236477532828,0.38790507167811106,0.024343434343434344,0.028585858585858586,0.02707070707070707,0.07853535353535354,0.02666666666666667,0.030454545454545453,0.029393939393939392,0.0897979797979798,0.027626262626262627,0.03126262626262626,0.0301010101010101,0.0845959595959596,0.07954545454545454,0.0853030303030303,0.08737373737373737,0.23934343434343433
69,bimodal_1_4,0.4,0.1,0.1,0.4,gaussian,1.5,0.1880794701986755,0.2102347983142685,0.21107766405779652,0.39060806742925946,0.02383838383838384,0.02803030303030303,0.027525252525252526,0.07651515151515151,0.026111111111111113,0.02898989898989899,0.03095959595959596,0.08878787878787879,0.02797979797979798,0.031868686868686866,0.030252525252525253,0.08590909090909091,0.07853535353535354,0.08555555555555555,0.08651515151515152,0.24262626262626263
70,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.2584903242342689,0.27450980392156865,0.2367038318595412,0.2302960399846213,0.040606060606060604,0.042222222222222223,0.036464646464646464,0.08207070707070707,0.04323232323232323,0.04606060606060606,0.04085858585858586,0.0844949494949495,0.036616161616161616,0.038686868686868686,0.03494949494949495,0.07484848484848484,0.081010101010101,0.08742424242424242,0.07252525252525252,0.15792929292929292
71,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.2561835191592977,0.2896321927463796,0.2228630014097142,0.2313212866846085,0.03984848484848485,0.04727272727272727,0.03515151515151515,0.07767676767676768,0.045808080808080805,0.052171717171717175,0.03747474747474747,0.09055555555555556,0.03515151515151515,0.03888888888888889,0.029545454545454545,0.0701010101010101,0.07888888888888888,0.08782828282828282,0.07207070707070708,0.16156565656565658
72,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.2622595847662718,0.2804738249904471,0.22825117819386065,0.22901541204942047,0.043434343434343436,0.044292929292929294,0.03808080808080808,0.07974747474747475,0.04414141414141414,0.04732323232323232,0.039242424242424245,0.08949494949494949,0.035606060606060606,0.04095959595959596,0.03095959595959596,0.07196969696969698,0.08247474747474748,0.08757575757575757,0.07101010101010101,0.15368686868686868
73,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.2597385955920041,0.28382880574064584,0.2225781650435674,0.23385443362378266,0.04207070707070707,0.042373737373737376,0.036464646464646464,0.08191919191919192,0.04404040404040404,0.04893939393939394,0.040202020202020204,0.08828282828282828,0.03404040404040404,0.041212121212121214,0.02893939393939394,0.0691919191919192,0.08282828282828283,0.08934343434343435,0.06777777777777778,0.16237373737373736
74,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.2631309249295414,0.28209069946195237,0.22572380220343324,0.22905457340507301,0.04257575757575757,0.04308080808080808,0.03732323232323232,0.08217171717171717,0.04515151515151515,0.04838383838383838,0.03909090909090909,0.08823232323232323,0.03601010101010101,0.04090909090909091,0.030303030303030304,0.06888888888888889,0.08161616161616161,0.08808080808080808,0.0698989898989899,0.15828282828282828
75,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.26196248564501723,0.27880566543320146,0.22712772744672707,0.23210412147505424,0.04095959595959596,0.04631313131313131,0.03681818181818182,0.08171717171717172,0.04494949494949495,0.04702020202020202,0.04015151515151515,0.08651515151515152,0.03782828282828283,0.038585858585858585,0.03156565656565657,0.06984848484848485,0.08186868686868687,0.08661616161616162,0.0693939393939394,0.15984848484848485
76,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.24920250095699886,0.279826464208243,0.22955212453745055,0.24141891029730764,0.03843434343434343,0.043434343434343436,0.03494949494949495,0.07823232323232324,0.041767676767676766,0.04707070707070707,0.03974747474747475,0.09075757575757576,0.035454545454545454,0.04040404040404041,0.032373737373737374,0.07136363636363637,0.07934343434343434,0.08858585858585859,0.07282828282828283,0.16525252525252526
77,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.26856340903291653,0.2744322531257974,0.22926767032406226,0.2277366675172238,0.04388888888888889,0.04565656565656566,0.03848484848484848,0.08262626262626263,0.045353535353535354,0.047474747474747475,0.039292929292929296,0.08287878787878789,0.03843434343434343,0.039141414141414144,0.03156565656565657,0.07015151515151515,0.08242424242424243,0.08292929292929294,0.0705050505050505,0.1591919191919192
78,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.26146848602988954,0.29187784275503575,0.21910331384015594,0.22755035737491877,0.041666666666666664,0.045808080808080805,0.035,0.07888888888888888,0.0445959595959596,0.05121212121212121,0.03732323232323232,0.09136363636363637,0.03282828282828283,0.038131313131313134,0.02808080808080808,0.0693939393939394,0.08151515151515151,0.08949494949494949,0.06823232323232323,0.16646464646464645
79,bimodal_1_2,0.4,0.4,0.1,0.1,gaussian,1.5,0.26006625891946994,0.2823649337410805,0.2198012232415902,0.23776758409785934,0.04106060606060606,0.04247474747474748,0.0353030303030303,0.0848989898989899,0.045909090909090906,0.04838383838383838,0.03974747474747475,0.08772727272727272,0.035505050505050505,0.03949494949494949,0.028636363636363637,0.06868686868686869,0.08171717171717172,0.09106060606060606,0.06944444444444445,0.15994949494949495
80,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.17537654039251482,0.25136923779096304,0.24897307165677773,0.3242811501597444,0.023232323232323233,0.0346969696969697,0.03484848484848485,0.06095959595959596,0.03313131313131313,0.048434343434343434,0.048434343434343434,0.09025252525252525,0.032525252525252527,0.04616161616161616,0.04666666666666667,0.09272727272727273,0.0645959595959596,0.09131313131313132,0.08818181818181818,0.16383838383838384
81,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.18129988597491448,0.25689851767388827,0.24823261117445838,0.31356898517673887,0.025808080808080808,0.03616161616161616,0.03414141414141414,0.06272727272727273,0.03525252525252525,0.048484848484848485,0.05065656565656566,0.09085858585858586,0.033383838383838384,0.04904040404040404,0.04893939393939394,0.08621212121212121,0.06454545454545454,0.09191919191919191,0.08368686868686868,0.15818181818181817
82,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.18253521126760563,0.2508169014084507,0.24304225352112677,0.3236056338028169,0.025707070707070706,0.03696969696969697,0.0351010101010101,0.06414141414141414,0.03585858585858586,0.04762626262626263,0.04863636363636364,0.0906060606060606,0.03484848484848485,0.04964646464646465,0.04621212121212121,0.0855050505050505,0.06560606060606061,0.08797979797979798,0.08585858585858586,0.1596969696969697
83,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.1805618486633439,0.2510194834617127,0.25441776166742186,0.3140009062075215,0.02404040404040404,0.03686868686868687,0.0347979797979798,0.06393939393939393,0.03515151515151515,0.04863636363636364,0.04939393939393939,0.08797979797979798,0.03742424242424242,0.05025252525252525,0.04974747474747475,0.08707070707070708,0.06257575757575758,0.08590909090909091,0.09065656565656566,0.15555555555555556
84,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.18356009070294785,0.250453514739229,0.25170068027210885,0.3142857142857143,0.024343434343434344,0.03747474747474747,0.03691919191919192,0.06303030303030303,0.03631313131313131,0.0503030303030303,0.046363636363636364,0.08782828282828282,0.036515151515151514,0.04813131313131313,0.051111111111111114,0.08671717171717172,0.0647979797979798,0.0852020202020202,0.08762626262626262,0.15732323232323234
85,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.173908124009957,0.2562797012898846,0.2524326770762616,0.31737949762389683,0.025606060606060604,0.03434343434343434,0.03505050505050505,0.05858585858585859,0.03419191919191919,0.05181818181818182,0.05186868686868687,0.08858585858585859,0.03388888888888889,0.050606060606060606,0.04873737373737374,0.09005050505050505,0.0603030303030303,0.0902020202020202,0.08717171717171718,0.158989898989899
86,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.18680445151033387,0.2468771292300704,0.2524415171473995,0.3138769021121962,0.02904040404040404,0.03702020202020202,0.03666666666666667,0.06181818181818182,0.036464646464646464,0.04722222222222222,0.047373737373737373,0.08616161616161616,0.03409090909090909,0.049444444444444444,0.050050505050505054,0.08944444444444444,0.06505050505050505,0.08388888888888889,0.08777777777777777,0.15848484848484848
87,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.1836315969451727,0.2506554200387553,0.25407500284965234,0.3116379801664197,0.026111111111111113,0.035454545454545454,0.03742424242424242,0.062474747474747475,0.03525252525252525,0.04676767676767677,0.04792929292929293,0.08969696969696969,0.0353030303030303,0.051111111111111114,0.04712121212121212,0.0893939393939394,0.06464646464646465,0.08656565656565657,0.0905050505050505,0.15424242424242424
88,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.18212862834376778,0.2516789982925441,0.2522481502561184,0.3139442231075697,0.025353535353535354,0.034444444444444444,0.03732323232323232,0.06303030303030303,0.0346969696969697,0.05035353535353535,0.04813131313131313,0.08732323232323232,0.03787878787878788,0.05035353535353535,0.04813131313131313,0.08505050505050506,0.06212121212121212,0.08631313131313131,0.08762626262626262,0.16186868686868686
89,bimodal_2_3,0.1,0.4,0.4,0.1,gaussian,1.5,0.17890276027946397,0.25518268239606,0.2485396861756958,0.3173748711487802,0.02595959595959596,0.035454545454545454,0.03257575757575758,0.06222222222222222,0.03358585858585859,0.04873737373737374,0.05106060606060606,0.0890909090909091,0.03272727272727273,0.04833333333333333,0.046414141414141415,0.08984848484848484,0.06419191919191919,0.08984848484848484,0.08702020202020203,0.16292929292929292
90,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.15556303275011216,0.21982951996410946,0.22824136384028712,0.39636608344549124,0.019696969696969695,0.02691919191919192,0.02803030303030303,0.06444444444444444,0.027474747474747475,0.03803030303030303,0.039141414141414144,0.09181818181818181,0.028383838383838383,0.03974747474747475,0.042323232323232325,0.09267676767676768,0.06272727272727273,0.09136363636363637,0.0945959595959596,0.21262626262626264
91,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.14553780855579135,0.21177259019323133,0.23288283257008824,0.4098067686808891,0.018737373737373737,0.02484848484848485,0.026868686868686868,0.0597979797979798,0.023535353535353534,0.035606060606060606,0.04090909090909091,0.0898989898989899,0.028535353535353535,0.04,0.042777777777777776,0.09762626262626263,0.059494949494949496,0.0890909090909091,0.09762626262626263,0.22464646464646465
92,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.15631691648822268,0.20444043728164094,0.2216837597205004,0.41755888650963596,0.018636363636363635,0.025808080808080808,0.028181818181818183,0.066010101010101,0.026060606060606062,0.03222222222222222,0.03636363636363636,0.08676767676767677,0.02878787878787879,0.03590909090909091,0.03797979797979798,0.09398989898989898,0.06525252525252526,0.08762626262626262,0.09409090909090909,0.2363131313131313
93,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.15223008650713404,0.2227839568587799,0.22705314009661837,0.3979328165374677,0.018686868686868686,0.026060606060606062,0.02727272727272727,0.06383838383838383,0.02727272727272727,0.03803030303030303,0.03848484848484848,0.09439393939393939,0.02585858585858586,0.042373737373737376,0.04055555555555555,0.09272727272727273,0.06378787878787878,0.09232323232323232,0.09575757575757576,0.21257575757575758
94,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.1525708524700347,0.2160860311414809,0.23132071244539038,0.40002240394309396,0.017575757575757574,0.02616161616161616,0.027373737373737373,0.06535353535353536,0.02601010101010101,0.03893939393939394,0.0405050505050505,0.08737373737373737,0.028585858585858586,0.03883838383838384,0.04151515151515151,0.09732323232323233,0.06404040404040404,0.08934343434343435,0.09681818181818182,0.21424242424242423
95,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.15261448885903034,0.2118463777852424,0.22931362669353936,0.4062255066621879,0.01797979797979798,0.026818181818181817,0.02878787878787879,0.06257575757575758,0.02727272727272727,0.0346969696969697,0.03792929292929293,0.0890909090909091,0.026060606060606062,0.03994949494949495,0.04247474747474748,0.09626262626262626,0.0648989898989899,0.08762626262626262,0.09565656565656566,0.22191919191919193
96,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.15254619197836863,0.21800360522758,0.22656602073005858,0.4028841820639928,0.018484848484848486,0.027777777777777776,0.02727272727272727,0.06171717171717172,0.02666666666666667,0.03590909090909091,0.03742424242424242,0.09373737373737374,0.025808080808080808,0.039191919191919194,0.039242424242424245,0.09671717171717172,0.06454545454545454,0.0905050505050505,0.09712121212121212,0.21787878787878787
97,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.1587283629369838,0.2108835841158502,0.22717501979861976,0.40321303314854623,0.02106060606060606,0.024797979797979798,0.027626262626262627,0.06661616161616161,0.024747474747474747,0.03621212121212121,0.038636363636363635,0.08656565656565657,0.026717171717171716,0.0398989898989899,0.04035353535353536,0.09388888888888888,0.06818181818181818,0.08565656565656565,0.09409090909090909,0.22494949494949495
98,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.1498253914610792,0.21505012954827082,0.23048327137546468,0.4046412076151853,0.017777777777777778,0.025404040404040405,0.027171717171717173,0.06252525252525253,0.027676767676767678,0.03515151515151515,0.04015151515151515,0.08797979797979798,0.02696969696969697,0.0405050505050505,0.04202020202020202,0.09464646464646465,0.06055555555555556,0.08984848484848484,0.09535353535353536,0.22626262626262628
99,bimodal_2_4,0.1,0.4,0.1,0.4,gaussian,1.5,0.14911295755670334,0.21098136088030542,0.2352346732539861,0.40467100830900515,0.017222222222222222,0.02404040404040404,0.02727272727272727,0.06464646464646465,0.025252525252525252,0.03414141414141414,0.03893939393939394,0.08959595959595959,0.02691919191919192,0.04101010101010101,0.04414141414141414,0.09727272727272727,0.06333333333333334,0.08853535353535354,0.09878787878787879,0.21888888888888888
100,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.1149799327475865,0.19177785009220089,0.23983078424991863,0.45341143291029395,0.01106060606060606,0.019343434343434343,0.02313131313131313,0.05242424242424242,0.02005050505050505,0.03156565656565657,0.038535353535353534,0.08666666666666667,0.02181818181818182,0.03777777777777778,0.04914141414141414,0.11237373737373738,0.05313131313131313,0.08787878787878788,0.11035353535353536,0.24474747474747474
101,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.11269430051813471,0.18803972366148533,0.23704663212435234,0.46221934369602763,0.010555555555555556,0.018787878787878787,0.022373737373737372,0.05242424242424242,0.019494949494949496,0.03106060606060606,0.036464646464646464,0.08696969696969697,0.02176767676767677,0.037171717171717175,0.04964646464646465,0.11146464646464646,0.052626262626262625,0.08707070707070708,0.11106060606060605,0.25106060606060604
102,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.12130369091301532,0.18810705806173106,0.23559248866824953,0.4549967623570041,0.012323232323232323,0.02025252525252525,0.023585858585858585,0.056313131313131315,0.019747474747474746,0.02984848484848485,0.038686868686868686,0.08575757575757575,0.024494949494949497,0.03737373737373737,0.046515151515151516,0.11005050505050505,0.05580808080808081,0.08666666666666667,0.10949494949494949,0.2430808080808081
103,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.11301998919502972,0.1968665586169638,0.23241491085899513,0.45769854132901133,0.012777777777777779,0.018838383838383838,0.021717171717171718,0.051666666666666666,0.01782828282828283,0.031868686868686866,0.039242424242424245,0.09318181818181819,0.021666666666666667,0.040252525252525255,0.04661616161616162,0.10656565656565657,0.05227272727272727,0.09156565656565657,0.10792929292929293,0.246010101010101
104,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.12090053036042862,0.1915791752354151,0.24158458707652344,0.4459357073276329,0.011717171717171718,0.019696969696969695,0.027373737373737373,0.05343434343434343,0.020757575757575756,0.03151515151515152,0.03787878787878788,0.08722222222222223,0.025555555555555557,0.04090909090909091,0.04808080808080808,0.10888888888888888,0.053636363636363635,0.08505050505050506,0.1098989898989899,0.2383838383838384
105,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.11664681035416441,0.1858550850211199,0.24574894400519876,0.451749160619517,0.011363636363636364,0.020151515151515153,0.02621212121212121,0.0502020202020202,0.01904040404040404,0.028333333333333332,0.03777777777777778,0.08661616161616162,0.02303030303030303,0.04005050505050505,0.05035353535353535,0.11333333333333333,0.05404040404040404,0.08297979797979797,0.11277777777777778,0.24373737373737372
106,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.1186367558239862,0.18313201035375323,0.23943054357204488,0.4588006902502157,0.012727272727272728,0.01782828282828283,0.025555555555555557,0.05343434343434343,0.018535353535353537,0.028686868686868688,0.039191919191919194,0.08313131313131313,0.025050505050505052,0.03737373737373737,0.05,0.1098989898989899,0.053636363636363635,0.08575757575757575,0.10732323232323232,0.25186868686868685
107,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.11936741767764299,0.19486568457538994,0.23418544194107452,0.45158145580589254,0.011111111111111112,0.019545454545454546,0.0248989898989899,0.05449494949494949,0.021161616161616163,0.030505050505050504,0.03828282828282828,0.09005050505050505,0.024545454545454544,0.040757575757575756,0.0451010101010101,0.10611111111111111,0.053737373737373736,0.08914141414141415,0.10762626262626263,0.24292929292929294
108,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.11809153713298791,0.1952720207253886,0.23100172711571676,0.45563471502590674,0.010858585858585859,0.020454545454545454,0.023686868686868687,0.05454545454545454,0.019292929292929292,0.03414141414141414,0.03792929292929293,0.08954545454545454,0.024545454545454544,0.03777777777777778,0.04454545454545455,0.10686868686868686,0.05444444444444444,0.08868686868686869,0.10828282828282829,0.24439393939393939
109,bimodal_3_4,0.1,0.1,0.4,0.4,gaussian,1.5,0.10952380952380952,0.18831168831168832,0.23528138528138529,0.4668831168831169,0.009292929292929294,0.01696969696969697,0.022626262626262626,0.05242424242424242,0.018434343434343435,0.029343434343434345,0.03838383838383838,0.08772727272727272,0.02282828282828283,0.038585858585858585,0.04595959595959596,0.10954545454545454,0.05085858585858586,0.0891919191919192,0.11065656565656566,0.25717171717171716
110,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.14736488754615643,0.21920107418596846,0.24269889224572003,0.3907351460221551,0.016767676767676768,0.02590909090909091,0.029696969696969697,0.059494949494949496,0.026363636363636363,0.038181818181818185,0.043383838383838386,0.08777777777777777,0.028232323232323234,0.04323232323232323,0.04823232323232323,0.09762626262626263,0.06015151515151515,0.08838383838383838,0.09616161616161616,0.2104040404040404
111,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.1498052309404563,0.2161380077907624,0.23962159154145798,0.39443516972732334,0.018535353535353537,0.02702020202020202,0.027575757575757576,0.06181818181818182,0.026060606060606062,0.03737373737373737,0.041616161616161614,0.08934343434343435,0.029444444444444443,0.043383838383838386,0.04656565656565657,0.09550505050505051,0.060404040404040404,0.08621212121212121,0.0996969696969697,0.20944444444444443
112,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.15503445210046676,0.21371415870193378,0.2394976661480329,0.39175372304956657,0.020555555555555556,0.025656565656565655,0.030404040404040406,0.06287878787878788,0.026515151515151516,0.037575757575757575,0.041666666666666664,0.08631313131313131,0.03166666666666667,0.04095959595959596,0.04601010101010101,0.09686868686868687,0.06095959595959596,0.08762626262626262,0.09681818181818182,0.20752525252525253
113,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.1457638425617078,0.22437180342450522,0.23682454969979988,0.3930398043139871,0.017676767676767676,0.025353535353535354,0.02797979797979798,0.0602020202020202,0.02666666666666667,0.04045454545454545,0.04257575757575757,0.09252525252525252,0.02691919191919192,0.044848484848484846,0.045404040404040405,0.09565656565656566,0.0595959595959596,0.09141414141414142,0.09691919191919192,0.2058080808080808
114,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.14530485091232756,0.21717846016911438,0.24020916777926124,0.39730752113929685,0.01707070707070707,0.026818181818181817,0.028585858585858586,0.058333333333333334,0.02601010101010101,0.03787878787878788,0.043383838383838386,0.08792929292929293,0.02797979797979798,0.04141414141414142,0.04621212121212121,0.1003030303030303,0.0595959595959596,0.08914141414141415,0.09696969696969697,0.21237373737373738
115,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.15407687180626528,0.21450788713619195,0.2335036658520329,0.3979115752055099,0.018787878787878787,0.02601010101010101,0.028434343434343434,0.06565656565656566,0.028232323232323234,0.03641414141414141,0.04005050505050505,0.08823232323232323,0.02914141414141414,0.04090909090909091,0.04601010101010101,0.09464646464646465,0.06222222222222222,0.08969696969696969,0.09585858585858587,0.2096969696969697
116,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.1492985971943888,0.2133155199287464,0.24270763749721666,0.3946782453796482,0.01797979797979798,0.027373737373737373,0.02914141414141414,0.05924242424242424,0.026111111111111113,0.03727272727272727,0.04297979797979798,0.08555555555555555,0.029343434343434345,0.040202020202020204,0.04727272727272727,0.10141414141414141,0.060404040404040404,0.08661616161616162,0.09904040404040404,0.21005050505050504
117,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.14647418101054968,0.22398667406996114,0.23920044419766795,0.3903387007218212,0.01712121212121212,0.025303030303030303,0.030353535353535355,0.05929292929292929,0.024393939393939395,0.040303030303030306,0.0444949494949495,0.09257575757575758,0.029343434343434345,0.042828282828282827,0.0453030303030303,0.09792929292929294,0.06101010101010101,0.09353535353535354,0.09515151515151515,0.20106060606060605
118,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.14679408823202578,0.22324702744749417,0.2400266696299589,0.3899322146905212,0.017424242424242425,0.026616161616161618,0.02909090909090909,0.05904040404040404,0.026616161616161618,0.03909090909090909,0.04515151515151515,0.0906060606060606,0.027171717171717173,0.04454545454545455,0.04661616161616162,0.09757575757575758,0.060909090909090906,0.0906060606060606,0.0951010101010101,0.20383838383838385
119,class1_light,0.1,0.3,0.3,0.3,gaussian,1.5,0.15080428954423591,0.2167113494191242,0.24664879356568364,0.3858355674709562,0.019343434343434343,0.026111111111111113,0.03,0.05954545454545455,0.025606060606060604,0.03803030303030303,0.04101010101010101,0.08954545454545454,0.02707070707070707,0.043282828282828284,0.049545454545454545,0.10116161616161616,0.06272727272727273,0.08686868686868687,0.1004040404040404,0.19974747474747476
120,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.17558234812126888,0.21526395879667565,0.22170197822778884,0.38745171485426666,0.021616161616161617,0.028232323232323234,0.028888888888888888,0.07131313131313131,0.027525252525252526,0.03161616161616162,0.03434343434343434,0.0901010101010101,0.025808080808080808,0.03580808080808081,0.03636363636363636,0.09176767676767676,0.075,0.08873737373737374,0.09005050505050505,0.22282828282828282
121,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.17102332669089204,0.20841636384949008,0.2286953463837768,0.39186496307584107,0.020101010101010102,0.026565656565656567,0.030656565656565656,0.06843434343434343,0.027828282828282827,0.029747474747474748,0.03303030303030303,0.08656565656565657,0.027575757575757576,0.03515151515151515,0.03575757575757576,0.09717171717171717,0.0702020202020202,0.08601010101010101,0.09626262626262626,0.22893939393939394
122,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.1713584861581591,0.22392243896741035,0.2313982011447261,0.37332087372970446,0.019646464646464648,0.028131313131313132,0.02898989898989899,0.06974747474747475,0.02878787878787879,0.03585858585858586,0.03696969696969697,0.08984848484848484,0.030303030303030304,0.03939393939393939,0.04015151515151515,0.08838383838383838,0.06752525252525253,0.08808080808080808,0.09217171717171717,0.216010101010101
123,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.17032967032967034,0.2204816460135609,0.22013093289689034,0.3890577507598784,0.021515151515151515,0.027828282828282827,0.029292929292929294,0.06727272727272728,0.028434343434343434,0.037575757575757575,0.034444444444444444,0.08833333333333333,0.02792929292929293,0.03373737373737374,0.036515151515151514,0.08984848484848484,0.06803030303030302,0.0892929292929293,0.08818181818181818,0.23176767676767676
124,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.17253398396653885,0.21587080283490181,0.22342279539909377,0.38817241779946554,0.020858585858585858,0.028232323232323234,0.02772727272727273,0.07176767676767677,0.026363636363636363,0.03272727272727273,0.03772727272727273,0.08904040404040404,0.030505050505050504,0.03611111111111111,0.036515151515151514,0.08904040404040404,0.07075757575757576,0.08848484848484849,0.09035353535353535,0.22378787878787879
125,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.1625392396232996,0.2160213928612952,0.2298569933728636,0.39158237414254154,0.019444444444444445,0.025252525252525252,0.027121212121212122,0.06787878787878789,0.027474747474747475,0.034545454545454546,0.03702020202020202,0.08681818181818182,0.028686868686868688,0.037676767676767677,0.038535353535353534,0.09262626262626263,0.06398989898989899,0.08838383838383838,0.09540404040404041,0.22914141414141415
126,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.16740862230552953,0.21473758200562323,0.2264526710402999,0.3914011246485473,0.020202020202020204,0.025606060606060604,0.028282828282828285,0.06893939393939394,0.025505050505050506,0.03378787878787879,0.03525252525252525,0.088989898989899,0.02702020202020202,0.03626262626262626,0.03737373737373737,0.09196969696969697,0.0705050505050505,0.08732323232323232,0.09217171717171717,0.2308080808080808
127,class2_light,0.3,0.1,0.3,0.3,gaussian,1.5,0.16610718833198287,0.21333487672184281,0.2308137515916194,0.3897441833545549,0.021262626262626264,0.026868686868686868,0.02792929292929293,0.06702020202020202,0.025707070707070706,0.03363636363636364,0.03772727272727273,0.08727272727272728,0.028434343434343434,0.03803030303030303,0.041313131313131315,0.09106060606060606,0.06803030303030302,0.08595959595959596,0.09282828282828283,0.2269191919191919
